"movil-61", "84:10:d:5d:10:8a", "234950", "-26.924809,-65.16575", "26° 55' 29.3" S, 65° 9' 56.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "234977", "-26.983555,-65.181111", "26° 59' 0.8" S, 65° 10' 52.0" W", ""
"movil-61", "84:10:d:5d:10:8a", "233458", "-26.897909,-65.16461", "26° 53' 52.5" S, 65° 9' 52.6" W", ""
"movil-61", "84:10:d:5d:10:8a", "234954", "-26.900183,-65.101002", "26° 54' 0.7" S, 65° 6' 3.6" W", ""
"movil-61", "84:10:d:5d:10:8a", "178455", "-26.957232,-65.270856", "26° 57' 26.0" S, 65° 16' 15.1" W", ""
"movil-61", "84:10:d:5d:10:8a", "234016", "-26.999226,-65.224088", "26° 59' 57.2" S, 65° 13' 26.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "194775", "-27.283648,-65.256213", "27° 17' 1.1" S, 65° 15' 22.4" W", ""
"movil-61", "84:10:d:5d:10:8a", "234999", "-26.80466,-65.133504", "26° 48' 16.8" S, 65° 8' 0.6" W", ""
"movil-61", "84:10:d:5d:10:8a", "195958", "-26.807239,-65.156204", "26° 48' 26.1" S, 65° 9' 22.3" W", ""
"movil-61", "84:10:d:5d:10:8a", "232716", "-26.862403,-65.179062", "26° 51' 44.7" S, 65° 10' 44.6" W", ""
"movil-61", "84:10:d:5d:10:8a", "234893", "-26.788986,-65.128742", "26° 47' 20.3" S, 65° 7' 43.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "234892", "-26.788869,-65.128227", "26° 47' 19.9" S, 65° 7' 41.6" W", ""
"movil-61", "84:10:d:5d:10:8a", "234891", "-26.788956,-65.128287", "26° 47' 20.2" S, 65° 7' 41.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "163640", "-26.892757,-65.047775", "26° 53' 33.9" S, 65° 2' 52.0" W", ""
"movil-61", "84:10:d:5d:10:8a", "197772", "-26.821731,-65.06289", "26° 49' 18.2" S, 65° 3' 46.4" W", ""
"movil-61", "84:10:d:5d:10:8a", "234049", "-26.722662,-65.134119", "26° 43' 21.6" S, 65° 8' 2.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "234252", "-26.797628,-65.130758", "26° 47' 51.5" S, 65° 7' 50.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "234960", "-26.819714,-65.088149", "26° 49' 11.0" S, 65° 5' 17.3" W", ""
"movil-61", "84:10:d:5d:10:8a", "234628", "-26.903527,-65.238749", "26° 54' 12.7" S, 65° 14' 19.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "234155", "-26.875933,-65.179637", "26° 52' 33.4" S, 65° 10' 46.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "234071", "-26.954338,-65.270408", "26° 57' 15.6" S, 65° 16' 13.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "175514", "-26.872778,-65.020775", "26° 52' 22.0" S, 65° 1' 14.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "234226", "-26.885947,-64.994869", "26° 53' 9.4" S, 64° 59' 41.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "234094", "-26.828609,-64.989393", "26° 49' 43.0" S, 64° 59' 21.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "234063", "-26.841282,-65.092368", "26° 50' 28.6" S, 65° 5' 32.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "234963", "-26.897406,-65.089077", "26° 53' 50.7" S, 65° 5' 20.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "234053", "-26.812518,-65.132023", "26° 48' 45.1" S, 65° 7' 55.3" W", ""
"movil-61", "84:10:d:5d:10:8a", "234206", "-26.811118,-65.148095", "26° 48' 40.0" S, 65° 8' 53.1" W", ""
"movil-61", "84:10:d:5d:10:8a", "234629", "-26.845649,-65.165058", "26° 50' 44.3" S, 65° 9' 54.2" W", ""
"movil-61", "84:10:d:5d:10:8a", "234137", "-26.87754,-65.096869", "26° 52' 39.1" S, 65° 5' 48.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "234303", "-26.884734,-65.101749", "26° 53' 5.0" S, 65° 6' 6.3" W", ""
"movil-61", "84:10:d:5d:10:8a", "234300", "-26.892701,-65.199126", "26° 53' 33.7" S, 65° 11' 56.9" W", ""
"movil-61", "84:10:d:5d:10:8a", "234231", "-26.889203,-64.992789", "26° 53' 21.1" S, 64° 59' 34.0" W", ""
"movil-61", "84:10:d:5d:10:8a", "234266", "-26.665503,-65.131085", "26° 39' 55.8" S, 65° 7' 51.9" W", ""
"movil-61", "84:10:d:5d:10:8a", "234272", "-27.115515,-65.151776", "27° 6' 55.9" S, 65° 9' 6.4" W", ""
"movil-61", "84:10:d:5d:10:8a", "181469", "-26.865177,-65.161671", "26° 51' 54.6" S, 65° 9' 42.0" W", ""
"movil-61", "84:10:d:5d:10:8a", "234121", "-26.788651,-65.20748", "26° 47' 19.1" S, 65° 12' 26.9" W", "banco provincia , acceso norte"
"movil-61", "84:10:d:5d:10:8a", "234313", "-26.883545,-65.100812", "26° 53' 0.8" S, 65° 6' 2.9" W", ""
"movil-61", "84:10:d:5d:10:8a", "234330", "-26.854328,-65.171316", "26° 51' 15.6" S, 65° 10' 16.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "234478", "0.0,0.0", "n/d", ""
"movil-61", "84:10:d:5d:10:8a", "235112", "-26.808617,-65.139461", "26° 48' 31.0" S, 65° 8' 22.1" W", ""
"movil-61", "84:10:d:5d:10:8a", "234247", "-26.854385,-65.171363", "26° 51' 15.8" S, 65° 10' 16.9" W", ""
