"movil-61", "84:10:d:5d:10:8a", "231898", "-27.004972,-65.163158", "27° 0' 17.9" S, 65° 9' 47.4" W", ""
"movil-61", "84:10:d:5d:10:8a", "182100", "-27.012603,-65.223163", "27° 0' 45.4" S, 65° 13' 23.4" W", ""
"movil-61", "84:10:d:5d:10:8a", "184781", "-27.091273,-65.25943", "27° 5' 28.6" S, 65° 15' 33.9" W", ""
"movil-61", "84:10:d:5d:10:8a", "231958", "-26.848748,-65.130831", "26° 50' 55.5" S, 65° 7' 51.0" W", ""
"movil-61", "84:10:d:5d:10:8a", "231671", "-26.843862,-65.09324", "26° 50' 37.9" S, 65° 5' 35.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "196977", "-26.82041,-65.09732", "26° 49' 13.5" S, 65° 5' 50.4" W", ""
"movil-61", "84:10:d:5d:10:8a", "198922", "-26.815739,-65.088433", "26° 48' 56.7" S, 65° 5' 18.4" W", ""
"movil-61", "84:10:d:5d:10:8a", "231997", "-27.04863,-65.053762", "27° 2' 55.1" S, 65° 3' 13.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "231876", "-26.800581,-65.137336", "26° 48' 2.1" S, 65° 8' 14.4" W", ""
"movil-61", "84:10:d:5d:10:8a", "199078", "-26.897095,-65.173689", "26° 53' 49.5" S, 65° 10' 25.3" W", ""
"movil-61", "84:10:d:5d:10:8a", "231975", "-26.929409,-65.166813", "26° 55' 45.9" S, 65° 10' 0.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "185587", "-26.933647,-65.177132", "26° 56' 1.1" S, 65° 10' 37.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "231969", "-26.992796,-65.1827", "26° 59' 34.1" S, 65° 10' 57.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "188768", "-27.198333,-64.918108", "27° 11' 54.0" S, 64° 55' 5.2" W", ""
"movil-61", "84:10:d:5d:10:8a", "182343", "-27.195357,-64.901048", "27° 11' 43.3" S, 64° 54' 3.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "168462", "-26.847407,-65.088633", "26° 50' 50.7" S, 65° 5' 19.1" W", ""
"movil-61", "84:10:d:5d:10:8a", "178197", "-26.841673,-65.090654", "26° 50' 30.0" S, 65° 5' 26.4" W", ""
"movil-61", "84:10:d:5d:10:8a", "182050", "-26.813499,-65.082076", "26° 48' 48.6" S, 65° 4' 55.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "230421", "-26.753017,-65.097912", "26° 45' 10.9" S, 65° 5' 52.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "232604", "-26.847251,-65.226834", "26° 50' 50.1" S, 65° 13' 36.6" W", ""
"movil-61", "84:10:d:5d:10:8a", "231978", "-26.870269,-65.20717", "26° 52' 13.0" S, 65° 12' 25.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "196401", "0.0,0.0", "n/d", ""
