"móvil 123", "24:da:9b:54:18:b9", "230875", "-27.347997,-65.602785", "27° 20' 52.8" S, 65° 36' 10.0" W", ""
"móvil 123", "24:da:9b:54:18:b9", "230739", "-27.439359,-65.623408", "27° 26' 21.7" S, 65° 37' 24.3" W", ""
"móvil 123", "24:da:9b:54:18:b9", "181619", "-27.373798,-65.604441", "27° 22' 25.7" S, 65° 36' 16.0" W", ""
"móvil 123", "24:da:9b:54:18:b9", "232265", "0.0,0.0", "n/d", ""
"móvil 123", "24:da:9b:54:18:b9", "180647", "-27.361359,-65.588909", "27° 21' 40.9" S, 65° 35' 20.1" W", ""
"móvil 123", "24:da:9b:54:18:b9", "191944", "-27.341249,-65.59387", "27° 20' 28.5" S, 65° 35' 37.9" W", ""
"móvil 123", "24:da:9b:54:18:b9", "232270", "-27.350712,-65.590582", "27° 21' 2.6" S, 65° 35' 26.1" W", ""
"móvil 123", "24:da:9b:54:18:b9", "198464", "-27.359318,-65.580483", "27° 21' 33.5" S, 65° 34' 49.7" W", ""
"móvil 123", "24:da:9b:54:18:b9", "192594", "-27.251814,-65.546072", "27° 15' 6.5" S, 65° 32' 45.9" W", ""
"móvil 123", "24:da:9b:54:18:b9", "168700", "-27.27031,-65.558548", "27° 16' 13.1" S, 65° 33' 30.8" W", ""
