"móvil 123", "24:da:9b:54:18:b9", "179106", "-27.30998,-65.591314", "27° 18' 35.9" S, 65° 35' 28.7" W", ""
"móvil 123", "24:da:9b:54:18:b9", "171774", "-27.354873,-65.476621", "27° 21' 17.5" S, 65° 28' 35.8" W", ""
"móvil 123", "24:da:9b:54:18:b9", "180698", "-27.324174,-65.435284", "27° 19' 27.0" S, 65° 26' 7.0" W", ""
"móvil 123", "24:da:9b:54:18:b9", "196276", "-27.331812,-65.450407", "27° 19' 54.5" S, 65° 27' 1.5" W", ""
"móvil 123", "24:da:9b:54:18:b9", "180197", "-27.256548,-65.543136", "27° 15' 23.6" S, 65° 32' 35.3" W", ""
"móvil 123", "24:da:9b:54:18:b9", "199990", "-27.262341,-65.54545", "27° 15' 44.4" S, 65° 32' 43.6" W", ""
"móvil 123", "24:da:9b:54:18:b9", "168531", "-27.272842,-65.562121", "27° 16' 22.2" S, 65° 33' 43.6" W", ""
"móvil 123", "24:da:9b:54:18:b9", "230617", "-27.348985,-65.604471", "27° 20' 56.3" S, 65° 36' 16.1" W", ""
"móvil 123", "24:da:9b:54:18:b9", "230769", "-27.343711,-65.612193", "27° 20' 37.4" S, 65° 36' 43.9" W", ""
"móvil 123", "24:da:9b:54:18:b9", "232203", "-27.34597859,-65.59521701", "27° 20' 45.5" S, 65° 35' 42.8" W", ""
