"movil-61", "84:10:d:5d:10:8a", "162573", "-26.662261,-65.047875", "26° 39' 44.1" S, 65° 2' 52.4" W", ""
"movil-61", "84:10:d:5d:10:8a", "178418", "-26.802676,-65.109852", "26° 48' 9.6" S, 65° 6' 35.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "231490", "-26.816286,-65.079604", "26° 48' 58.6" S, 65° 4' 46.6" W", ""
"movil-61", "84:10:d:5d:10:8a", "181823", "-26.818381,-65.095689", "26° 49' 6.2" S, 65° 5' 44.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "188359", "-26.872992,-65.097497", "26° 52' 22.8" S, 65° 5' 51.0" W", ""
"movil-61", "84:10:d:5d:10:8a", "190990", "-26.832713,-64.988854", "26° 49' 57.8" S, 64° 59' 19.9" W", ""
"movil-61", "84:10:d:5d:10:8a", "231913", "-26.871189,-65.153004", "26° 52' 16.3" S, 65° 9' 10.8" W", "pasillo donde están los medidores en la entrada del pje"
"movil-61", "84:10:d:5d:10:8a", "188060", "-26.854796,-65.17634", "26° 51' 17.3" S, 65° 10' 34.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "190642", "-26.855335,-65.178011", "26° 51' 19.2" S, 65° 10' 40.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "231735", "-26.831306,-65.155065", "26° 49' 52.7" S, 65° 9' 18.2" W", ""
"movil-61", "84:10:d:5d:10:8a", "199940", "-26.897808,-65.166159", "26° 53' 52.1" S, 65° 9' 58.2" W", ""
"movil-61", "84:10:d:5d:10:8a", "231670", "-26.898867,-65.14942", "26° 53' 55.9" S, 65° 8' 57.9" W", ""
"movil-61", "84:10:d:5d:10:8a", "231182", "-26.855998,-65.125419", "26° 51' 21.6" S, 65° 7' 31.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "197725", "-26.881169,-65.106337", "26° 52' 52.2" S, 65° 6' 22.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "184450", "-26.88383,-65.101035", "26° 53' 1.8" S, 65° 6' 3.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "184803", "-26.917577,-65.118548", "26° 55' 3.3" S, 65° 7' 6.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "192921", "-26.959989,-65.037047", "26° 57' 36.0" S, 65° 2' 13.4" W", ""
"movil-61", "84:10:d:5d:10:8a", "231674", "-26.898742,-65.150905", "26° 53' 55.5" S, 65° 9' 3.3" W", ""
"movil-61", "84:10:d:5d:10:8a", "198940", "-26.86701,-65.15091", "26° 52' 1.2" S, 65° 9' 3.3" W", ""
"movil-61", "84:10:d:5d:10:8a", "191507", "-26.848199,-65.16267", "26° 50' 53.5" S, 65° 9' 45.6" W", ""
"movil-61", "84:10:d:5d:10:8a", "231673", "-26.84849,-65.161305", "26° 50' 54.6" S, 65° 9' 40.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "231725", "-26.830542,-65.156016", "26° 49' 50.0" S, 65° 9' 21.7" W", "entrar por la grta del gauchito Gil frente de la escuela dos cuadras preguntar por la mocha Isabel.  delegada de la zona"
"movil-61", "84:10:d:5d:10:8a", "231731", "0.0,0.0", "n/d", ""
"movil-61", "84:10:d:5d:10:8a", "231577", "-26.830679,-65.161396", "26° 49' 50.4" S, 65° 9' 41.0" W", ""
"movil-61", "84:10:d:5d:10:8a", "163509", "-26.808022,-65.138997", "26° 48' 28.9" S, 65° 8' 20.4" W", ""
"movil-61", "84:10:d:5d:10:8a", "194529", "-26.807434,-65.138499", "26° 48' 26.8" S, 65° 8' 18.6" W", ""
