"movil-61", "84:10:d:5d:10:8a", "195622", "-26.891669,-65.19541", "26° 53' 30.0" S, 65° 11' 43.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "190110", "-26.896017,-65.186797", "26° 53' 45.7" S, 65° 11' 12.5" W", ""
"movil-61", "84:10:d:5d:10:8a", "166133", "-26.896226,-65.187157", "26° 53' 46.4" S, 65° 11' 13.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "231936", "-27.07062,-65.233025", "27° 4' 14.2" S, 65° 13' 58.9" W", ""
"movil-61", "84:10:d:5d:10:8a", "231886", "-26.682824,-65.137653", "26° 40' 58.2" S, 65° 8' 15.6" W", ""
"movil-61", "84:10:d:5d:10:8a", "198933", "-26.893874,-64.73659", "26° 53' 37.9" S, 64° 44' 11.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "231925", "-26.890255,-65.195885", "26° 53' 24.9" S, 65° 11' 45.2" W", ""
"movil-61", "84:10:d:5d:10:8a", "182080", "-26.932306,-65.1096", "26° 55' 56.3" S, 65° 6' 34.6" W", ""
"movil-61", "84:10:d:5d:10:8a", "190553", "-26.919871,-65.245795", "26° 55' 11.5" S, 65° 14' 44.9" W", "tienda  NITO"
"movil-61", "84:10:d:5d:10:8a", "231892", "-26.890689,-65.199153", "26° 53' 26.5" S, 65° 11' 57.0" W", ""
"movil-61", "84:10:d:5d:10:8a", "184437", "-26.897785,-65.171641", "26° 53' 52.0" S, 65° 10' 17.9" W", ""
"movil-61", "84:10:d:5d:10:8a", "231187", "-26.900396,-65.101339", "26° 54' 1.4" S, 65° 6' 4.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "185352", "-26.870557,-65.211918", "26° 52' 14.0" S, 65° 12' 42.9" W", ""
"movil-61", "84:10:d:5d:10:8a", "231956", "-26.877204,-65.180065", "26° 52' 37.9" S, 65° 10' 48.2" W", ""
"movil-61", "84:10:d:5d:10:8a", "181415", "-27.070502,-65.235503", "27° 4' 13.8" S, 65° 14' 7.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "178614", "-27.111959,-65.239661", "27° 6' 43.1" S, 65° 14' 22.8" W", ""
"movil-61", "84:10:d:5d:10:8a", "231971", "-26.825749,-65.177982", "26° 49' 32.7" S, 65° 10' 40.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "172362", "-26.821396,-65.166041", "26° 49' 17.0" S, 65° 9' 57.7" W", ""
"movil-61", "84:10:d:5d:10:8a", "190952", "-26.804277,-65.145919", "26° 48' 15.4" S, 65° 8' 45.3" W", ""
"movil-61", "84:10:d:5d:10:8a", "183110", "-26.812485,-65.135717", "26° 48' 44.9" S, 65° 8' 8.6" W", ""
"movil-61", "84:10:d:5d:10:8a", "191392", "-26.807618,-65.153329", "26° 48' 27.4" S, 65° 9' 12.0" W", ""
"movil-61", "84:10:d:5d:10:8a", "186523", "-26.817227,-65.147957", "26° 49' 2.0" S, 65° 8' 52.6" W", ""
"movil-61", "84:10:d:5d:10:8a", "180207", "-26.825336,-65.141168", "26° 49' 31.2" S, 65° 8' 28.2" W", ""
"movil-61", "84:10:d:5d:10:8a", "186569", "-26.831957,-65.14315", "26° 49' 55.0" S, 65° 8' 35.3" W", ""
"movil-61", "84:10:d:5d:10:8a", "231369", "-26.855274,-65.178481", "26° 51' 19.0" S, 65° 10' 42.5" W", ""
