"móvil 123", "24:da:9b:54:18:b9", "167138", "-27.348377,-65.605462", "27° 20' 54.2" S, 65° 36' 19.7" W", ""
"móvil 123", "24:da:9b:54:18:b9", "167773", "-27.415307,-65.514528", "27° 24' 55.1" S, 65° 30' 52.3" W", ""
"móvil 123", "24:da:9b:54:18:b9", "173227", "-27.418555,-65.521122", "27° 25' 6.8" S, 65° 31' 16.0" W", ""
"móvil 123", "24:da:9b:54:18:b9", "193078", "-27.419285,-65.522083", "27° 25' 9.4" S, 65° 31' 19.5" W", ""
"móvil 123", "24:da:9b:54:18:b9", "167184", "-27.361321,-65.578613", "27° 21' 40.8" S, 65° 34' 43.0" W", ""
"móvil 123", "24:da:9b:54:18:b9", "232010", "-27.348019,-65.57415", "27° 20' 52.9" S, 65° 34' 26.9" W", ""
"móvil 123", "24:da:9b:54:18:b9", "167171", "-27.354359,-65.591051", "27° 21' 15.7" S, 65° 35' 27.8" W", ""
"móvil 123", "24:da:9b:54:18:b9", "172421", "-27.430203,-65.629844", "27° 25' 48.7" S, 65° 37' 47.4" W", ""
"móvil 123", "24:da:9b:54:18:b9", "232091", "-27.398875,-65.613644", "27° 23' 56.0" S, 65° 36' 49.1" W", ""
"móvil 123", "24:da:9b:54:18:b9", "232262", "-27.350994,-65.612029", "27° 21' 3.6" S, 65° 36' 43.3" W", ""
"móvil 123", "24:da:9b:54:18:b9", "232071", "-27.335892,-65.654958", "27° 20' 9.2" S, 65° 39' 17.8" W", ""
"móvil 123", "24:da:9b:54:18:b9", "232289", "-27.341095,-65.617906", "27° 20' 27.9" S, 65° 37' 4.5" W", ""
"móvil 123", "24:da:9b:54:18:b9", "169219", "-27.34510493,-65.59309424", "27° 20' 42.4" S, 65° 35' 35.1" W", ""
